HC_U_0304_R,97538_at
UTHSC_GutExL_0414,10559822
UTHSC_GutExL_0414,10504333
UTHSC_GutGL_0414,10363557
UTHSC_GutExL_0414,10465756
UTHSC_GutExL_0414,10347331
UTHSCWGU88BFMG1013,17361008
VCU_BXD_Nac_CIE_AirZ_0416,1425873_a_at
RTI_RCMRC-BXDFecMetHFlog0814,763.4644851_MZ
VCU_PF_Et_0111_R,1422562_at
Striatum_Exon_0209,4852994
UTHSC_GutExL_0414,10411090
UTHSC_GutExL_0414,10491550
GenEx_BXD_liverEt_RMA_F_0211,1421509_at
UTHSC_GutExL_0414,10426156
UTHSC_GutGL_0414,10484667
UTHSC_GutExL_0414,10568268
UTHSC_GutExL_0414,10367031
UTHSC_GutExL_0414,10400694
SUH_Liv_RMAEx_0611,10560860
UTHSC_GutExL_0414,10448485
UTHSC_GutExL_0414,10535723
IBR_M_0106_R,1450183_a_at_A
UTHSC_GutExL_0414,10503622
GCB_M2_0505_P,1422502_at
SUH_Liv_RMAEx_0611,10464535
SUH_Liv_RMAEx_0611,10538190
UTHSC_GutExL_0414,10598030
UTHSC_GutExL_0414,10465747
UTHSC_GutExL_0414,10415378
UTHSC_GutExL_0414,10557094
EPFLMouseLiverHFDRMA0413,10464529
UTHSC_GutExL_0414,10447948
DOD-BXD-PFC-CD-RNA-Seq-1019,ENSMUSG00000056313
Striatum_Exon_0209,5048308
UTHSC-BXD-Harv_Liv_TPM_log2_1019,ENSMUST00000102777
SA_M2_0405_PC,1421983_s_at
UTHSC_GutExL_0414,10576119
VCU_NAc_AvE_0113_Ss,1430332_a_at
UTHSC_GutExL_0414,10353520
UTHSC_GutExL_0414,10372558
UTHSC_GutExL_0414,10557514
UTHSC_SPLs2_RMA_1210,10385500
VCU_BXD_Nac_CIE_Et_0416,1417995_at
UTHSC_GutExL_0414,10408614
UTHSC_GutExL_0414,10453703
UTHSC_GutExL_0414,10568579
UTHSC_GutGL_0414,10603541
UTHSC_GutExL_0414,10538205
VCUEtOH_1007_R,1448411_at
